sentence,article,start,end,group,pred_v1,pred_v2,pred_v3,text_sha256
2715,519,235,423,angika_marked,mag,mai_Deva,anp_Deva,594cbd9377d2aad1d629814db57b6212d4e4b50c849d0e5c0f0c8fbc48dd4e1a
2716,520,0,85,angika_marked,mai,mai_Deva,anp_Deva,a2ac198442e4b7b03c26123af3664db1e8380e58820aa3ebbab84dd6bd302906
2717,520,86,206,angika_marked,mai,mai_Deva,anp_Deva,e82eb8786db600aacbfaeffdf6de88b5e8f46185b153eaa957dfd86b827cdeaf
2718,521,0,109,angika_marked,bho,bho_Deva,anp_Deva,2e80a6a1f1cf4015e5a95f4def905ce308abc679271efcb44c298b63b2e9ae26
2719,521,110,210,angika_marked,mag,mai_Deva,anp_Deva,fef9c117c1c01df5a7739d65e625358a8e38021491811ab4d362292875e37810
2720,521,211,304,angika_marked,hin,bho_Deva,anp_Deva,62f662b5d45bf8f89b57e768345349deb0f4924d558ba6265ec42a3488502082
2721,521,305,461,angika_marked,hin,mai_Deva,anp_Deva,c0bf338c95b053d4a3cf11233770f8ef298b428a3ccf1a019f926df15886d5d1
2722,522,0,103,angika_marked,bho,bho_Deva,anp_Deva,b41bc15b21dd513dc59dcc8eb49144a84c1e11b8cec79b6e91413153cb9410c8
2723,522,104,207,angika_marked,bho,mai_Deva,anp_Deva,bd7ccbdc304d468d4d1b6963343628eb06289849762cef0102dec5bd64f5f2c5
2724,522,208,300,angika_marked,bho,mag_Deva,anp_Deva,dca446f66b3ab5ae523734ab2e94620567ed4861484c597be6e9900ab87c247b
2725,522,301,375,angika_marked,mag,mag_Deva,anp_Deva,eeb66e45c342b711775feaddf1e4ba5ce13c6037a48e8a37fa997888b9a849a1
2726,522,376,459,angika_marked,bho,mag_Deva,anp_Deva,154bcaefefb92dc1ea36ae679858ca9283d56f78c5c318df7f57e5ec8480b521
2727,523,0,73,angika_marked,bho,bho_Deva,anp_Deva,7b7a08d41f993bee33cb45fb31d779f3443a74bc60393b20265d6ce16040708b
2728,523,74,103,angika_marked,mag,awa_Deva,anp_Deva,337f307e81de7e306897f15f2cede299b5075abc94375878b7864a25d7ad2db0
2729,523,104,196,angika_marked,bho,bho_Deva,anp_Deva,5d93cafaa6340a1dfae54bfc48ca3b73a0abf551db61aaba7135bac3552e86fc
2730,523,197,285,angika_marked,hin,hne_Deva,anp_Deva,0d6685904998502ccf62614fe8b4917e49169750f91fcf9ab233dfc7a07a1b82
2731,523,286,365,angika_marked,bho,awa_Deva,anp_Deva,b93ebee01dd1f060f680fef67d9ccbad9b43877893f3e607b171af92c17dfea0
2732,523,366,446,angika_marked,bho,mag_Deva,anp_Deva,04f877f287f153ec801fc3461f67e34c63df013019c3d7ea865511abe1c43452
2733,524,0,40,angika_marked,mag,awa_Deva,anp_Deva,99979b540d680d47ea4287bc0b4f6dfe02edb4229769c52519b0f2395c34485c
2734,524,41,117,angika_marked,mag,mag_Deva,anp_Deva,fbc684e885f8181383ffe1611bf32b0be723d55e2cb465c657dbb8e0ab96cf98
2735,524,118,234,angika_marked,mag,mag_Deva,anp_Deva,6ed32b093eb58a7e050a87a0ff1246dca141e05ebf8c1d0d6fa8982c5c3c2408
2736,524,235,380,angika_marked,mai,mai_Deva,anp_Deva,7ec70b1b707106e3ad109c61671f79ef933d28f36843f4c0f07c1ffe68bca3d3
2737,525,0,162,angika_marked,mag,mag_Deva,anp_Deva,cf9db68a51167d77f7673a77711d5364841dd54377b195fa9ea949abbac2c1e1
2738,525,163,198,angika_marked,mag,mag_Deva,anp_Deva,93ec3f8893ea8ce7e3dc80a9134654db8c530cc95d80b8636f827269c8e42ecd
2739,526,0,60,angika_marked,mai,mai_Deva,anp_Deva,1b7cad31adc22b6e7c37c4260e6d1b528fd67e27e1772a653b597cad7d5286e0
2740,526,61,172,angika_marked,awa,awa_Deva,anp_Deva,8bf8c39961c0af774661b5f3d7246fd09bd05542968aa3bfe8bd3da3df1d01d5
2741,526,173,405,angika_marked,bho,mai_Deva,anp_Deva,73069015f07a5998178a025a3b127a1ab226a6cc5389050c34c5bd1fa3413689
2742,527,0,172,angika_marked,mag,mai_Deva,anp_Deva,1f16603cee07b8b4899240624f40d3ef38a44b626315deea9e33c370909b9bb4
2743,528,0,101,angika_marked,awa,awa_Deva,anp_Deva,99958044f9684cf3ac53f95a2db03602849f0086fbd8359a9703ed883752b6fe
2744,528,154,318,angika_marked,awa,mai_Deva,anp_Deva,c544c7979f05811d75ddc00f84281ac91b90ec62a234f44955d817fb2e5b4f78
2745,528,319,483,angika_marked,mai,mai_Deva,anp_Deva,f4cc8efdda376ed869d9d43badd0e0cc605054f3eeb955be706d4cc5b12416dc
2746,528,484,687,angika_marked,awa,awa_Deva,anp_Deva,11fbbd1fa106900c3083a2da5dd7c2a4d8094933079d40ae6e2c27b4c3503f97
2747,528,688,828,angika_marked,mag,mai_Deva,anp_Deva,75b3996f076eeea57e6cc713ff90095548d04edf6b2d8e5ca770ff9ba65a1930
2748,528,829,1029,angika_marked,mai,mai_Deva,anp_Deva,02549301924ae460de9a9ab74dc7f7c36e53ad61fb0b740b8be05726d687b3bc
2749,528,1030,1183,angika_marked,awa,awa_Deva,anp_Deva,4553d021080a9a8a297e521850bf6526f0636549db425b6bd734fd3783abddf5
2750,528,1184,1246,angika_marked,awa,awa_Deva,anp_Deva,68b9d11c8b67d1cdb348b72a18896070eba7aca6abce6e53d2fd09f5b943090e
2751,528,1247,1442,angika_marked,mag,mai_Deva,anp_Deva,94433ede748c96982f9ab5ce041e4f578818281d9b825e854c0ed3fcc73e6c54
2752,529,0,73,angika_marked,hin,hin_Deva,anp_Deva,a7c1742bacfd86b8e618015fe61e70b88d047ae3b20832900509cbde32000a06
2753,529,74,145,angika_marked,bho,awa_Deva,anp_Deva,aed631263a1b86e562f544226d8a0da2d6b0c6123af43a3e8012b7ab6562d31b
2754,529,146,180,angika_marked,mag,awa_Deva,anp_Deva,8a4996e8bc35bc5537590d3d9d99cac92f157ce3e2926d6495ec730e48d8d2af
2755,530,0,62,angika_marked,bho,mai_Deva,anp_Deva,83de4f86d7a6db7b58633cc207782e3beedfe42494640b83d6c318b07ce69b2a
2756,530,63,200,angika_marked,mag,mai_Deva,anp_Deva,c6fb857ae0da2d52adf8158b8c515ea46b9ffc7ca0f5fd3954fe18d04df8364b
2757,531,0,553,angika_marked,mag,mai_Deva,anp_Deva,51454a1d8434af8530e53080de3dbe7a697dcf81324baa857cd077347af444cb
2758,532,0,27,angika_marked,mag,mag_Deva,anp_Deva,309f5069e6d5847d57472a8694687c0dcf38719aaaa4df086b163a360a46193f
2759,533,0,254,angika_marked,mag,mag_Deva,anp_Deva,863d9c072ddd045219d7b06fbebdc4b25ebbb3d045ddb13f3ce791d740856a81
2760,533,255,414,angika_marked,mag,mag_Deva,anp_Deva,7a65fc3f02cc167c95f85d2be19460a0fdb79eb49598383605a0c161ed32db27
2761,534,0,173,angika_marked,mag,mag_Deva,anp_Deva,fc9fe5337d7d1100b37a97cf19879c0a40f351776b201c7a1c4216816e3701b6
2762,535,0,235,angika_marked,mai,mai_Deva,anp_Deva,4364986e073869e07b7bae3ea9d340ec55a304d1ac56df48b67682f278ddb89f
2763,536,0,102,angika_marked,awa,awa_Deva,anp_Deva,9b1fc77b6e19f0b4d1a9aaea9866f0a0b4a4258834e6cfc9c1f4e8afd0e2ca08
2764,538,0,82,angika_marked,bho,bho_Deva,anp_Deva,4ccab2980df07c22e9c763a9f301d627c69bbc2bcfcd78af39f89784f2d2b8c9
2765,538,83,112,angika_marked,mag,awa_Deva,anp_Deva,b00c63210ca45e73e3576c067db29a9c4876c8e367c119fd89213078fad76840
2766,538,113,217,angika_marked,mag,mag_Deva,anp_Deva,969b6855d43ba292946a3b91983d898f8e801c3359626f9742aa12e655042378
2767,539,0,109,angika_marked,bho,bho_Deva,anp_Deva,c5a1d1179f0c5c2f904aa563648ec33851908404f531e388a460e95d8a1a7450
2768,539,110,145,angika_marked,bho,bho_Deva,anp_Deva,78111902a5ea34a1f5672f854a4473bd0a60e9626f09c73db453c38892a0c8f1
2769,539,146,227,angika_marked,mag,mag_Deva,anp_Deva,360263d507dc69bb0e525ec03ec5cf103277380502a53b7fa69d902feab58aa4
2770,540,0,48,angika_marked,mag,mag_Deva,anp_Deva,fbdeaa74948e98b3ca2d8dce1062b61caf4295263c707052f566cfbb1c4f66db
2771,541,0,62,angika_marked,mag,mag_Deva,anp_Deva,e1b00c7c7bf1040b4d6eaef460cac0e060e5fe3982b400c9e4bdde6ec2b57425
2772,543,30,71,angika_marked,mag,awa_Deva,anp_Deva,f4c867bc3d7e45a18d50a6dc74ff31bca859bcd4dd73e411de9d9df617525bdb
2773,544,152,375,hindi_marked,hin,hin_Deva,anp_Deva,50bc4be93fcdb7dd0fcbc536ec3bc749f3d7fc02d76ced509808b2a5c518544c
2774,544,376,533,neither,hin,hin_Deva,hin_Deva,def1860d1427ecfc075e4c9edcb20cb6f37dfc7634c7b39dcdf84daef009493f
2775,545,0,53,angika_marked,bho,bho_Deva,anp_Deva,ef8bd2e2871a1d3000712152ac6ac2b13abea7cc3f5b24a12001a04addc28bba
2776,546,0,103,angika_marked,hin,mai_Deva,anp_Deva,8bdd3461174a799a71a03f84e07c6dede7a944dffdcdd58eb2a27b72ab7ded4a
2777,546,104,170,angika_marked,bho,bho_Deva,anp_Deva,de91106127eae36c00aa682ce2fcd0dda591ce8e060c10bda08a68512cc25d1c
2778,546,171,223,angika_marked,mag,mai_Deva,anp_Deva,358caf039469cb3b3259d99ed79bce04af8f7912aee20e2b668f06d62e842f3b
2779,546,224,319,hindi_marked,hin,hin_Deva,anp_Deva,b5ec655c7ff3b2ebeb8d6ae04819c8049888664288328ed6e2cb4965f1b489e8
2780,546,320,413,hindi_marked,hin,hin_Deva,anp_Deva,13b71e662edf7bd85a82738a468dba564579c2246239a470d6cf4578c99a5c96
2781,546,414,465,hindi_marked,hin,hin_Deva,anp_Deva,241a9f33a77c3f56c65824ab11159003a73aa3744f96735a8230a88046c8bb4d
2782,546,466,566,neither,hin,hin_Deva,anp_Deva,fa90ef2a95e89457e75edff27560f78ef0fc73f565adee09ea290d4c5c6568b4
2783,546,567,856,hindi_marked,hin,hin_Deva,anp_Deva,7316504240f8696284f9f3866878c56a06893f08143f4d1229025fac634bf7ec
2784,546,857,964,neither,hin,hin_Deva,anp_Deva,17a94a445842058da97e49c68a3db7692f93894e08c577dab3e52534796e1dec
2785,546,965,1106,neither,hin,hin_Deva,anp_Deva,25d653b73e98090c190a10fa056406e025176514c26b4d6805d5af61565f50db
2786,546,1107,1360,hindi_marked,hin,hin_Deva,anp_Deva,56fd774ff2562ee6f8f3b9036f189ddd1764fb95e585a6a2b2d3d78fc8677317
2787,546,1361,1410,hindi_marked,hin,hin_Deva,anp_Deva,b2a5c09f7c2a3d1111a5078de963ae5c681fc5d923cbdd780b61d76bc641d3c3
2788,546,1411,1463,neither,hin,hin_Deva,anp_Deva,0553cf65589eba62903cc3059b78c4fbbc3454852abf90e388be6870a04970e7
2789,546,1464,1555,hindi_marked,hin,hin_Deva,anp_Deva,94ae3aa4653a4338ec37d4b787dd40fb9a788ea255e94a07c1b2098d66e6b554
2790,546,1556,1596,hindi_marked,hin,hin_Deva,anp_Deva,81649867a38339eefd2991e5b3ad71fe34cad8b47b2aa5f66a331980c50ee73d
2791,546,1597,1662,hindi_marked,hin,hin_Deva,anp_Deva,607485935dfaaaebc1da299057614fa39c3b878b0565178c0590157eba3c2186
2792,546,1663,1786,neither,hin,hin_Deva,anp_Deva,572057b1b29a3215ed7abc5614a80bb2d5f98ab062195c11f279440eea6d63a3
2793,546,1787,1900,hindi_marked,hin,hin_Deva,anp_Deva,a041a7ec21411ab8950c0e53d1f19f1baa9d6caa61003a9f0e5af49e25bf0347
2794,546,1901,1994,hindi_marked,hin,hin_Deva,anp_Deva,e593c69bfcff4a18f9ca20f1a54fe773eb13d590bf1943ce6558814c20df76e9
2795,546,1995,2200,hindi_marked,hin,hin_Deva,anp_Deva,28f1bf850d9f4663f65f93aeadd3533f3af9944fabf463720438b2166012fbd8
2796,546,2201,2285,neither,hin,hin_Deva,anp_Deva,30bceb29e96b7bd2da2c1d881089e98196a9b8f80a68e5af38e2a4ede2ef22ff
2797,546,2286,2356,hindi_marked,hin,hin_Deva,anp_Deva,a77fa5c647c81af674abc462ce50bceeef561316d5cb091db451b10e50cefd96
2798,546,2357,2472,neither,hin,hin_Deva,anp_Deva,7372ad5ce322bf30e60fe1807c79183155cc097581fac9435a3b69dbaa079ac3
2799,546,2473,2548,hindi_marked,hin,hin_Deva,anp_Deva,b87c06609d319dac51cdd82772108cb41a853c4481f7593a8af9a9c8f333fade
2800,546,2549,2648,neither,hin,hin_Deva,anp_Deva,19e0f6fd325e44cbb5cf1a7613974518e7efa18907ab6dffd6f8715abd4d3da7
2801,546,2649,2726,hindi_marked,hin,hin_Deva,anp_Deva,d70c7587ddfa05eb31c77c86480e9c9ac6bd5e1bd971ea2e547ba8d0d6a3e450
2802,546,2727,2901,hindi_marked,hin,hin_Deva,anp_Deva,c4379eb0b03f6e70bc728aafd1c6465590f13e4309a3699cfe1f2d0790840674
2803,546,2902,3003,neither,hin,hin_Deva,anp_Deva,f600daae4588070ed146590857df1c3693ff36c323cd3b4f224eaabc3a6aadab
2804,546,3004,3072,neither,hin,hin_Deva,anp_Deva,47bea22025b19efb0ead70795d2a46a3511b6636869c34029d1cfcaa611b1a18
2805,546,3073,3138,neither,hin,hin_Deva,anp_Deva,1a65db8cb54ded9ac79e5587a9c7d9b791949b997a91eace1369dca87a205295
2806,546,3139,3202,neither,hin,hin_Deva,anp_Deva,08e785623e6a39d5f2ff43176effce9c72c846734aad442253e39a4de08d0dc5
2807,546,3203,3269,neither,hin,hin_Deva,anp_Deva,de2e00e5e35827908ff56a366695fa25c501a590286bf687fc4add721f824156
2808,546,3270,3315,neither,hin,hin_Deva,anp_Deva,ceb098bf6f77c2a9007c04add463f527c26625b374c5bbebb40921d58574b9b4
2809,547,0,30,angika_marked,nep,npi_Deva,anp_Deva,47e53e5a05913c660b60081768c9c7233a8cd58fdeb02cd4e5832a0c1b9a15c3
2810,547,31,127,angika_marked,mag,mag_Deva,anp_Deva,5ba597616fcf0fe24815d3f1a76ae4c7a3d53908ed75f9d3983f526ab13220f7
2811,547,128,151,angika_marked,mag,mag_Deva,anp_Deva,a82a8387ef353ff6dba5ec060a3723ff1177c321a3980e625b757831ea8e88b9
2812,547,152,421,angika_marked,hin,hin_Deva,anp_Deva,bbea12700515f8c4813aa0485fd0eee7d47bf646d195cc0e587547bafe92c714
2813,547,422,672,hindi_marked,hin,hin_Deva,hin_Deva,f39c9a7dd1644f830a3cbd10b056b5765ed158624383318ca8ffbabc02a654b5
2814,547,673,757,hindi_marked,hin,hin_Deva,anp_Deva,8c3a216a08e7bfcbd5f1fdd50ce6539d781592758bb0cb388aca4a4c084fb00b
2815,547,758,871,neither,hin,hin_Deva,anp_Deva,fe2b45060ee795a5382c8a56e3c087600047d101673f199a78a7094a3821c775
2816,547,872,1000,hindi_marked,hin,hin_Deva,anp_Deva,ca2641559993468e28ed1e364c5aa9770a3b62e560ad9d0cd6a479fc65abd6e6
2817,547,1001,1281,hindi_marked,hin,hin_Deva,anp_Deva,dfe40e6ed0c8711161a80ea31812737dfe375111a26af4b6843a05085a7fb138
2818,547,1282,1500,hindi_marked,hin,hin_Deva,anp_Deva,30c226ea8084cf2b8f7ac88e38d9c637f823cc36125f5bdb6b1fba09dc505e14
2819,547,1501,1595,hindi_marked,hin,hin_Deva,anp_Deva,73164e1d14113c26ca97c85863102b4c907667e8a440cac2a86aea1c0670bab5
2820,547,1596,1710,hindi_marked,hin,hin_Deva,anp_Deva,b4c4a985577d04c7e9167b515daf5286add299619bc5d2f2811b54ff9cdb0b1b
2821,548,0,29,angika_marked,hin,hin_Deva,anp_Deva,950bd286372524e44fbf992a8ccffafd6a20020f58560bb1090a008d5b78cb6c
2822,549,0,119,angika_marked,mai,mai_Deva,anp_Deva,f114ddd3a17743eb891d1a53ad3ccb12d3b8a90578dc854e91721918770ebbe1
2823,549,120,212,hindi_marked,hin,hin_Deva,anp_Deva,bee82e3278f65401981c1c15dfc8f9a3340964c4d2ff9d53733d0168b3ebf6d2
2824,549,213,272,hindi_marked,hin,hin_Deva,anp_Deva,12898a2e6394c88bf3c6050a72d9955af5e0d7080d631dab97f2f603b4c4e21a
2825,549,485,534,hindi_marked,hin,hin_Deva,anp_Deva,209dc3f2c7747f2955c2da9e0a5a0aa338be2362df6d2f58e7a2d3c4d0b09a47
2826,549,535,644,hindi_marked,hin,hin_Deva,hin_Deva,0ef1d467b22121a2342a261a4104772362644944b7147ec60812438fb3821f65
2827,549,645,736,hindi_marked,hin,hin_Deva,anp_Deva,cb123758cdde02c0716b35954925f4f9426d4746b9b39ad62f309d01f94ff1db
2828,549,737,790,hindi_marked,hin,hin_Deva,anp_Deva,c0ec192f5c1a4f270c1bdc434a71aad8a8d9dea7e07d1c27a438670e1c8aa00a
2829,549,791,1251,hindi_marked,hin,hin_Deva,hin_Deva,9ff8d8c11b79c5fbf4c53273d64c6deec650243b4e5639e5f9624646f7069dec
2830,550,0,47,angika_marked,mai,mai_Deva,anp_Deva,c1354743d24996709f3b8bb728d71a914e365282c486a9543c8cb2f26b6757bc
2831,550,159,238,angika_marked,mai,mai_Deva,anp_Deva,e972c8a55167709b7edffe0d04befffd417d8865976f3acca592de2419260044
2832,550,239,319,angika_marked,mai,mai_Deva,anp_Deva,f28910265dac9f8296fa3c1febc945df18ce59325c4fda0741ee8cace4a92532
2833,550,320,426,angika_marked,awa,awa_Deva,anp_Deva,9ff4b80696bf0092577da31090298fb2db889b875339ebf205adb9eeca32156d
2834,550,427,479,angika_marked,new,mai_Deva,anp_Deva,b2034d5d0ec677edc9d155538eb282d6f885b167921760c202ceaf937a38fd6e
2835,550,480,533,angika_marked,mag,awa_Deva,anp_Deva,dd95e171ecabafcdf83ee2188ca53fa16855e5b92d5ceec8b04379517c078e44
2836,550,534,633,hindi_marked,hin,hin_Deva,anp_Deva,38953c36d066f254b2b1e283346073ec68c7a2c7703b825c1441b030151b4d2d
2837,550,634,687,hindi_marked,hin,hin_Deva,anp_Deva,feb9b4aac5d479b64d48e1f256fc4719470a5b78a2e841fe8666ec35d432a027
2838,550,688,889,hindi_marked,hin,awa_Deva,hin_Deva,eb37d91467482922618224acb0cab8afd8966b9e31fa5a7464e244df62a055d6
2839,550,890,1013,hindi_marked,hin,hin_Deva,anp_Deva,efb0ccdafad0ae629b34c1f7ae0bb8ac61569ca92b8f58783cebe4826067ce2d
2840,550,1014,1096,hindi_marked,hin,hin_Deva,anp_Deva,e2ea7a0c1ec5beb32dc35f137185a54e98ea03b409785d57187922971f54bba4
2841,550,1097,1261,hindi_marked,hin,hin_Deva,hin_Deva,e2788774a8d2781d3b5652abc028b335a7424a79c1b1cb65da1bccc9dfb9c03d
2842,550,1262,1341,hindi_marked,hin,hin_Deva,anp_Deva,b9492d1845c90e542343971a7b71ca7e153cc8aa161e42eafda10fc183c54392
2843,551,0,81,angika_marked,mag,mag_Deva,anp_Deva,31ffe2f2cbeea4e59acac900e7fbf0b7b0dd8510a2ec7c29cc18141b4063aacd
2844,551,82,122,angika_marked,mag,mag_Deva,anp_Deva,686420bba776023bd3e5dbd12db6d46bdb988bb9e4800da4e0a5c52f1189ca5e
2845,551,123,175,angika_marked,awa,awa_Deva,anp_Deva,33567692a0a64503eff3a66b610621cff8aecb56ab080d520e9b2c1456b0e1ba
2846,551,176,216,angika_marked,mag,mag_Deva,anp_Deva,ee3218d553249f3694e9b23cf545efc8e7570371deec9947545efca1fd09b204
2847,551,217,291,angika_marked,mag,awa_Deva,anp_Deva,723d7f9437ffb4607d3a687fb5719f66e9ba56ea587daff4384f198a2a2e2796
2848,552,0,41,angika_marked,bho,awa_Deva,anp_Deva,12e39b5539872bdaa1c85dfacd2fc9eae858207bdf45d6e56d885239d2d0fb30
2849,553,0,263,angika_marked,bho,mai_Deva,anp_Deva,3825c5fe5bb48752e040a5e7e0c83e88de11944346e4871049a1979c0f8fe4f6
2850,554,0,115,angika_marked,bho,mai_Deva,anp_Deva,8281182915f553165f4fbcc97bebe390e83fdada53be1b99713cde164ae1f2b9
2851,554,116,214,angika_marked,mag,mai_Deva,anp_Deva,96df55fb4f2a995f2a7dadb303546af92dc528aee7aca61308f6f641eff2e26b
2852,555,0,102,angika_marked,bho,bho_Deva,anp_Deva,ea3a62a02523a673d6388d1ebb337784f624599d335c2bf28ee48faff35314a1
2853,555,103,204,angika_marked,bho,mai_Deva,anp_Deva,f80cf4dd14d20e038d9008c082cd57ebfaf595bbcaae8bffe915c8133f117edc
2854,556,0,46,angika_marked,bho,bho_Deva,anp_Deva,f035605680cb9ef2f68bc4f4c4a70501f6794ff3837ed4b1eeb15316106563f7
2855,556,47,76,neither,mag,mag_Deva,anp_Deva,13b04edb42be6cb9e248160affd9ebd14af3e481087691e01a6fdb804a7a8e2b
2856,556,77,119,neither,mag,mag_Deva,anp_Deva,6a3667c38112674e1422dec744ec1586ca8bbaab6fc2fcc9c4a881ad26a27a24
2857,556,120,243,angika_marked,bho,mag_Deva,anp_Deva,d372840e32e488c0c7ae14d5f532b5510d95eec66a8e2ef75421321584e5b5f2
2858,556,244,340,angika_marked,hin,mai_Deva,anp_Deva,2670fe42cc1a0f34d43fab69ce6bba4f16261fcdf64b63684455d99d4ba81c51
2859,557,0,79,angika_marked,bho,bho_Deva,anp_Deva,0eedb40ffa9a46ceae0d48dfe78dee89740ec0e8fc5f4ad3eefa4527ea2f0906
2860,557,80,110,angika_marked,mag,awa_Deva,anp_Deva,1096d837d2828efe18218c7bf106592eb7fef40af36947c40b8ce77d0bcb0146
2861,557,111,227,angika_marked,mag,mag_Deva,anp_Deva,ea814b4edeffd3ed42376852b0a0d60c532e8c357f6d9c2e3f36934a3724e9c5
2862,557,228,319,angika_marked,bho,bho_Deva,anp_Deva,caca8634c6294dc81c7b95b56bb12fba87e1b9ce33a78bc042ef24bc37aac736
2863,557,320,396,angika_marked,mag,awa_Deva,anp_Deva,eb3dd725d0ee9b64a168dd52ef1e56499678a6ec4fb56f9e8ee481c1b59d9c8b
2864,557,397,478,angika_marked,mag,mag_Deva,anp_Deva,cd5d3dc756cc66c6933e6ba566f3aeeced0525f1fc2edfce4864391d0740ef36
2865,558,721,836,angika_marked,mag,mai_Deva,anp_Deva,07975fb50d4602225ffd0c790d2cea32652273cb518f3bc00f98d3c38681aa51
2866,559,0,164,angika_marked,awa,mai_Deva,anp_Deva,03062811e6c9f158e7478c943d7ee1319a9c8e4847538cf08191a19f50bfdbda
2867,560,0,71,hindi_marked,hin,hin_Deva,anp_Deva,2eac226e468f6252b44edd22fa081fd49ddd2b9a61fda353817861c6a243617f
2868,560,72,159,hindi_marked,hin,hin_Deva,anp_Deva,bbbe1000c2dab8a3509ae955194b6dbde526db25c7a732a0f56cdf4d49db015b
2869,560,160,319,hindi_marked,hin,hin_Deva,anp_Deva,ea69d7a6c73f4f1d79eaa53f2db3eb0432d921c23891e146f8eb6d7d296f08be
2870,560,320,400,hindi_marked,hin,hin_Deva,anp_Deva,9b705686155fef5029d3749d5ad4c474b9c36642afe6d681b5ca303dc4eb1d59
2871,560,401,523,hindi_marked,hin,hin_Deva,anp_Deva,c9c988e7adef833d6ac8489d3f351d9218422935bda25c1beb22c31ed7f33085
2872,560,524,651,neither,hin,hin_Deva,anp_Deva,e39b3e5f136aa8f93d5fb1622d3fe28a87438f6849ee570de663f178e44e6e06
2873,560,652,802,hindi_marked,hin,hin_Deva,anp_Deva,e64154d5d7b3ec01c61c2ef0e7e21d9922f65045fd9ce8c0683f7e6e84447943
2874,560,803,995,hindi_marked,hin,hin_Deva,anp_Deva,c0984009ba2a9738680f501d044e35d3af313f206463fff48e4d52f0ddda3b75
2875,560,996,1097,hindi_marked,hin,hin_Deva,anp_Deva,8d92caa100c27fbda6a983eb05f3fd198f56d9f3927299a53de080a6d1c304b1
2876,560,1098,1213,hindi_marked,hin,hin_Deva,anp_Deva,917bbfec5a93d67616715bf23b838b743d62524ec679ffc9e55a103ae93c5fa4
2877,560,1214,1347,hindi_marked,hin,hin_Deva,anp_Deva,a29f5917ac5f20c530a47b10ad6e81a9de2356c009af0e1600a09a9b789541bc
2878,560,1348,1523,hindi_marked,hin,hin_Deva,anp_Deva,83b9a452103973f58d7bc9f6038c60e36abc3574f25a61667fc505750a8e70c2
2879,560,1524,1558,neither,hin,hin_Deva,anp_Deva,0fd9d0e48bf6d3404c1babbc84d302c446d4f7ab4fcbda57059bd3fc1eb3df99
2880,560,1559,1701,hindi_marked,hin,hin_Deva,hin_Deva,ac70dcac7cdca69c4c98596f0e2fe1b13d776875c356d206c778f5d3495edaea
2881,560,1702,1792,neither,hin,hin_Deva,anp_Deva,6d3879f849dad3e45b925dd11d19af0fe1b199865b904e35861384219454cf4e
2882,560,1793,1976,hindi_marked,hin,san_Deva,anp_Deva,8716ac3d5b352fd2465d0821adfd35f9f94241838d3a6015feb4d23d0badaafb
2883,560,1977,2182,hindi_marked,hin,hin_Deva,anp_Deva,8871d70ab5d04e75d7af86e704c56f1acaea0aafce8065d2a5c4913388f74501
2884,560,2183,2264,hindi_marked,hin,hin_Deva,anp_Deva,9a682633b819f99b8808fd76a8117e2ba996293a6a938d358030aee57a675131
2885,560,2265,2443,hindi_marked,hin,hin_Deva,anp_Deva,031a181cef5c2b8005ae0fd80e7c3741e87e30db75cafb7d9b9ca45b00e7efed
2886,560,2444,2591,hindi_marked,hin,hin_Deva,anp_Deva,346955da66c0506ef67c0bfebd1a7997de9531237e669cea4023a3dd29fd5541
2887,560,2592,2755,neither,hin,hin_Deva,anp_Deva,5565d37f6715291889deaf63072d9efc73d263d003270935d9865af5b362228f
2888,562,0,115,angika_marked,bho,bho_Deva,anp_Deva,56caab2baf64796711cfed2a7505f350c9812f04052dff601972f2a588e89a90
2889,562,116,207,angika_marked,mag,mai_Deva,anp_Deva,a924b4e776f0eb478a2f3edb20d9ab46e17695c3a8f4f7bc7ef1273382585e47
2890,563,0,66,angika_marked,mag,mag_Deva,anp_Deva,bd360ddbfa36d5d7d2bf50156c56be03fa60a4d8f09baa15d8487e6c7210f7ae
2891,563,67,175,angika_marked,mai,mai_Deva,anp_Deva,9143afabab95b4b682d1e5797b66117450404d848de5a90edc4e08a3577c20eb
2892,563,176,221,angika_marked,mag,mai_Deva,anp_Deva,32ab7129068d6b37e14c595f58d443daeb8290de90eb91199b9452216a11428c
2893,563,222,346,angika_marked,mag,mai_Deva,anp_Deva,227b4d72123f2a0e5461645a7618c41ce7805de383f23101d0ab3a1b6f6a95b4
2894,563,347,399,angika_marked,mag,mag_Deva,anp_Deva,9212e03978eb3923c61cebfe9e17a2e1c1a47162fcfe8937130c6a1eba8206ea
2895,563,400,460,angika_marked,mag,kas_Deva,anp_Deva,b781a11a6f54eb2b0428ad328bee003bed87e67ce7000d1a8f761b7557a05311
2896,564,0,52,angika_marked,mag,mag_Deva,anp_Deva,d40e1376f96e25785a7d1967c93245cdc675cec2d0f0a411087d3b1ee4adbde9
2897,565,0,99,angika_marked,mag,awa_Deva,anp_Deva,1a3582c196c42c487e32c1cd3e7ffbf79d497182f3bfce4c42b096de4031e975
2898,565,100,340,angika_marked,mag,mag_Deva,anp_Deva,d57c1b52451e39bb2e2306ffafc4f145890ffc62203f07372f37bcbcef369006
2899,566,0,105,angika_marked,mag,mag_Deva,anp_Deva,196b2d7dd09d86d1bf35d2b4fba4a69208db3c9d5281fccec58593c21c8d673d
